system:index,NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,cls,elev,ptid,slope,.geo
40_0,0.08598104275762182,0.4356177,-3.0068003061310247,0.07182647016106022,0.21153277,-3.0258437511254024,0.08840341165491711,0.59974176,-3.0522507251069984,1,57,40,4.4236927,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.13328788818057843,0.55761486,-2.4164964416765766,0.11808675538546812,0.26048154,-2.3545423848733655,0.10991236882735624,0.771374,-2.5282777222382764,1,845,41,38.386726,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.18924850226246293,0.5437475,-2.8936838769086917,0.17534201749088182,0.2639995,-2.813963122841799,0.09278502296893636,0.7756926,-2.8605178415658385,1,530,42,22.199705,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.1078475752341214,0.59807074,-3.097621311623686,0.08926695486464434,0.30194262,-3.1090401761673525,0.09476867261237527,0.7849262,3.1072781607661395,1,332,43,8.163085,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.09973331259643545,0.50316256,-2.6515292737639493,0.0853530979147676,0.22757046,-2.581216940988833,0.08807172569116153,0.6532195,-2.924590151372662,1,208,44,4.214716,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,0.15933065756873188,0.53482676,-2.8534587217053082,0.1344940564840841,0.24327098,-2.7402266835120144,0.13332209635088121,0.74731404,-2.9758336271702555,1,95,45,10.135768,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.09301611424989381,0.31554788,-2.6702566403362717,0.06767219792975548,0.11585248,-2.6085730344563043,0.07780272266919928,0.47405916,-2.98827593750649,1,89,46,5.897284,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.07457402720863648,0.6360522,-2.923188270193978,0.06491229017061631,0.33847314,-2.9400568566596847,0.07318550604780902,0.80151093,-3.0045032222498875,1,116,47,14.744606,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,0.176280423634783,0.5447015,-2.861262297693875,0.15862298899557944,0.2509973,-2.8026433564087436,0.13499700321866873,0.7321527,-3.000011267235484,1,80,48,15.445535,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,0.05416283385655368,0.30795828,-2.74295720876177,0.031028014878688254,0.12717463,-2.7522230836092736,0.06404761997108846,0.50452656,-2.8010357222994986,1,328,49,2.7802885,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,0.09451660171833999,0.46090657,-2.8111181248500836,0.07405631402652524,0.20574616,-2.8758339945266957,0.07632774463941848,0.6725296,-2.949632328526945,1,112,50,8.463142,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,0.09462027123980997,0.43712872,-2.9563329056906875,0.07427370000816673,0.20776615,-2.9229084965266936,0.09023535911767078,0.62413603,-2.9376403158917217,1,269,51,16.327707,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.11041866047606831,0.5801368,-2.986913711472996,0.09549098188550315,0.28784546,-2.995152450811526,0.09531768657305127,0.7909551,-2.9860892468728735,1,287,52,30.095423,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,0.07213122231797622,0.662606,3.0020579226226807,0.06337057975772187,0.37939534,2.8966300363707695,0.03767802078816395,0.8353234,3.1396040907546525,1,476,53,23.437845,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,0.0897666343068079,0.5789796,-2.5187085143650663,0.06466869421530531,0.28584936,-2.552420346131675,0.08896583005546689,0.7407943,-2.2262834765255337,1,72,54,20.235958,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,0.05524821747720733,0.6548684,-2.9795133243738587,0.05698803616796381,0.35572413,-3.080427351154664,0.03438441799618686,0.8004115,3.0793266568988735,1,218,55,30.906776,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,0.12827342099193575,0.4293604,-2.5786771011431897,0.10796487950769086,0.17633782,-2.441728742653722,0.11706075118615347,0.62579554,-2.694948178578285,1,128,56,12.910494,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,0.1438294220773086,0.56682134,-2.823127235615996,0.12170366183949508,0.2765571,-2.7609109619549823,0.12543477363641242,0.75570107,-2.9051498764631334,1,197,57,23.951721,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,0.14476262560227993,0.33668947,-2.417079322926612,0.109769457203917,0.12620945,-2.4985412607335418,0.12433515242553754,0.53722227,-2.482133417149757,1,168,58,32.668106,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,0.0421310242439478,0.6985666,2.5167358066543097,0.06304747240829751,0.41688338,2.1856906186736764,0.02452269500001998,0.82797486,1.3908148997620393,1,214,59,23.91641,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,0.06869355671580596,0.54942274,2.79068940962004,0.08842278341457425,0.3249207,2.3305623858912115,0.05618355370152239,0.7325287,2.827618945457585,1,1243,60,25.654516,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,0.029458592474309597,0.10428206,-2.64906386522641,0.010183347910133127,0.007202574,-2.772379807527054,0.03636813293447135,0.20005237,3.0304467785189306,1,3,61,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,0.21088938343631458,0.39722148,-2.6285275311404823,0.17064689818309053,0.12756343,-2.6251707260588084,0.16865482196473533,0.6130705,-2.6893997156072373,1,100,62,16.8354,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,0.10443988918344375,0.41881904,-3.0277335163227783,0.0778580459556473,0.18176901,-3.1336412031460648,0.09952019426403397,0.58935183,-3.0275797847328034,1,66,63,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,0.09884404984201203,0.6401402,-3.0203748069198144,0.09489414574434937,0.34350002,-3.0644452453871645,0.0694673243252114,0.82820547,3.1187594034927653,1,586,64,24.643185,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,0.07216004751105405,0.30317384,-2.6347170716917616,0.05724131445369114,0.12504761,-2.538813884036979,0.05390994174176745,0.415427,-2.272050006797432,1,568,65,11.172455,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,0.03327512328042802,0.70696247,1.8124896474625734,0.04710170037516254,0.44085523,1.8587286454683793,0.038206392955790654,0.8305759,1.327223136500803,1,211,66,31.779028,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,0.1142685550781275,0.40315732,-2.91573625066954,0.09010794369544446,0.1791683,-2.9741897472078804,0.1153816960561658,0.52743644,-2.9573003248373033,1,34,67,8.791728,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,0.1683996112630946,0.3737926,-2.472354688080859,0.12646236315541518,0.14824322,-2.4293796778592642,0.161027755980502,0.5314812,-2.5792550737453306,1,52,68,13.953636,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,0.12648923952702879,0.31719542,-2.568149704143422,0.09817157718539184,0.1106712,-2.569467824863618,0.11560199854255887,0.5712251,-2.66339124283249,1,202,69,17.649961,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,0.0455555321360019,0.37160993,2.8908502596942336,0.03760544123982959,0.19854727,2.585914714047457,0.03607262376416391,0.503293,2.853602189907939,1,20,70,4.1131682,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,0.09654164583097219,0.67096126,3.1149789213081838,0.1007651060841415,0.38705418,3.1103266199868993,0.04619878594023223,0.8484131,2.829979761596472,1,303,71,24.1952,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,0.06816338080688486,0.631798,3.113016017698158,0.07240377817793782,0.33054975,2.777671297966582,0.04336977136915411,0.84514695,-3.0290153081833235,1,985,72,10.2872,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,0.17622518685410477,0.44414824,-2.8223128770731707,0.14729997688716562,0.19170882,-2.8518106584160074,0.1699353736580094,0.6322289,-2.878086993287019,1,73,73,9.694885,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,0.06659643812372523,0.6532634,-2.9175022681692973,0.06515412782308823,0.35557663,-2.938919699893812,0.06474288025565167,0.8068658,-2.9308142015306444,1,128,74,18.136007,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,0.06925829886080861,0.6515933,-3.1082726843396595,0.06479490950504485,0.35055545,3.0198880491032085,0.0715213632009009,0.8052293,-3.0290460683621814,1,94,75,6.1253643,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,0.13183994128328702,0.44796824,-2.641750544146846,0.10604468846917205,0.19205457,-2.63233656177934,0.10808970793012802,0.6600024,-2.830910666793266,1,138,76,9.7114315,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,0.13055899256577613,0.5582824,-2.799521356179272,0.11966740005780732,0.27369207,-2.787782472664501,0.10670441769633415,0.7472796,-2.8962680557827065,1,152,77,24.880886,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,0.1550057449035505,0.46370348,-2.584029782336921,0.12363921610069781,0.19796313,-2.5161555244937617,0.15420380459923472,0.6489259,-2.716845169484886,1,171,78,24.273468,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,0.164593180403709,0.49747527,-2.7385464479443486,0.13483322551104165,0.20874299,-2.6827810926865494,0.13468510339813936,0.68904704,-2.8219850289834625,1,201,79,24.935148,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,0.11139949595160034,0.35298166,-3.025012508323995,0.08463159046117867,0.14039521,-3.076471374579601,0.1009653479637113,0.52027583,-3.0839919530848525,1,58,80,3.8382921,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,0.09859414026267563,0.49094433,-2.6050230078725227,0.07929276515327802,0.23093289,-2.542377299873021,0.101025439486611,0.69968045,-2.7885051406779984,1,60,81,2.2177942,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,0.12354442829960408,0.33687326,-2.2065688424718557,0.08547461981995019,0.100463875,-2.0974183549765426,0.0954176573814571,0.5615333,-2.3491183402680544,1,148,82,4.428047,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,0.18152353227128243,0.5520739,-2.9017912817970655,0.15668336135402622,0.2553685,-2.8033084188769495,0.13836214954725476,0.7772217,-2.984806603225687,1,205,83,16.272879,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,0.1779475620671262,0.52935636,-2.7007821171750277,0.1583947122005649,0.23235914,-2.6211375847043175,0.15089174545782133,0.711937,-2.871120584798723,1,67,84,11.443861,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,0.09794170498292913,0.31642592,-3.0784950754878415,0.06514846929234992,0.12390891,-2.9393594073522924,0.06813255951617156,0.55709964,2.8375807602816474,1,445,85,4.0999627,"{""type"":""MultiPoint"",""coordinates"":[]}"
86_0,0.1495666102652372,0.5816883,-2.9231288748787696,0.13170131387171752,0.2888052,-2.931366445748823,0.09163528717403145,0.802447,-2.9524020005766474,1,846,86,28.714415,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.08149913459543703,0.53937584,-2.64825817307293,0.06389377617695083,0.2681553,-2.5828464269724685,0.08013285996657644,0.7228096,-2.766677196028014,1,339,87,4.887454,"{""type"":""MultiPoint"",""coordinates"":[]}"
88_0,0.08813216236888131,0.60082126,2.955449865982306,0.09243627237030103,0.33495697,2.9088856227435476,0.0785257090340944,0.718168,2.926858241045422,1,11,88,4.1033545,"{""type"":""MultiPoint"",""coordinates"":[]}"
89_0,0.14658268709182332,0.44947758,-2.704902611534191,0.12560537574812547,0.1889715,-2.6629924067275494,0.12582826952173476,0.668238,-2.841108293865386,1,73,89,12.748973,"{""type"":""MultiPoint"",""coordinates"":[]}"
90_0,0.15761004291652017,0.4488344,-2.6252926930227094,0.11989925463188127,0.1921182,-2.622198051665791,0.1393524444376689,0.66531265,-2.72371497617775,1,102,90,8.160231,"{""type"":""MultiPoint"",""coordinates"":[]}"
91_0,0.02871847062022673,0.5061226,-3.135365720660067,0.017127731992306966,0.23714355,2.759157878148928,0.031885098430833266,0.71066517,-2.8393865337353774,1,120,91,5.465615,"{""type"":""MultiPoint"",""coordinates"":[]}"
92_0,0.1244830500028238,0.3354289,-2.5075368102304747,0.10021708609031414,0.12302124,-2.45231401444629,0.11075158052284138,0.5472748,-2.7471606963435384,1,109,92,7.642911,"{""type"":""MultiPoint"",""coordinates"":[]}"
93_0,0.07006707201294243,0.6828553,3.135331851485329,0.07431513973471042,0.3997677,3.006564566160759,0.05595857805181832,0.84531087,3.1068620834276133,1,206,93,36.459404,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,0.040981226667110814,0.48122305,-2.241351642595456,0.011355092669338583,0.22934364,-1.8867273090255803,0.07467385706952645,0.58429414,-2.5608473299509615,1,250,94,5.111409,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,0.11403715177662418,0.41857985,-2.957280635048117,0.0928841136551734,0.1798259,-2.94684269746361,0.09942952275109533,0.5804891,-3.1278209991556665,1,92,95,6.464861,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,0.1649290018230238,0.4377354,-2.5639191841298863,0.12881496014734023,0.18209392,-2.5085504416677544,0.151707749530843,0.6223673,-2.5902515997522624,1,90,96,11.814151,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,0.18663060765051417,0.5388218,-3.132730357614604,0.17812829076082135,0.2481293,-3.1295271579228525,0.14810812927510564,0.72239834,-3.0700284576867922,1,22,97,8.880602,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,0.05703682312207442,0.62424475,-2.753867898398687,0.04969966824866614,0.32057524,-2.8037581152426685,0.05909545769647762,0.80094826,-2.9635955084662324,1,95,98,16.398233,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,0.08362415535371696,0.40595862,-3.025197891194823,0.05830809652291819,0.16896287,-3.0367821057278626,0.07949418655285523,0.5633255,-3.086591382294544,1,74,99,3.157249,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,0.05491461107095367,0.1784258,-2.818292913669862,0.03152470083815984,0.013309139,-2.9297281359753833,0.056639189050205485,0.36955625,-3.034117930525367,1,92,100,3.018742,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,0.23368615655324915,0.4215965,-2.5855847580058975,0.19488729665302865,0.15557288,-2.5077591233677943,0.17569578065108862,0.6553005,-2.7967402961308214,1,108,101,15.002776,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,0.0765371653703488,0.6923433,3.0370656253803694,0.07953297624786694,0.4142697,2.90618666603272,0.044677705690747055,0.8261666,2.8601944731286584,1,104,102,6.297651,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,0.061504177997232054,0.60079026,-3.021793478773645,0.06051844438897363,0.32963473,-3.0272655547203287,0.056536057014183703,0.7584905,3.116687729113293,1,260,103,8.211345,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,0.07389589855892571,0.68751484,-2.9790548898599134,0.07240517273898738,0.3941206,-2.999550099929307,0.06935675169387195,0.8361431,-2.9627529006228466,1,77,104,12.046296,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,0.033026563685965175,0.24627066,-2.765981483639348,0.016181225509052682,0.075969845,-3.0605861465911595,0.05083379800755118,0.35757858,-2.9638381349502754,1,88,105,9.701662,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.1985584214590701,0.42879778,-2.4955284917838885,0.16256127279219199,0.16559814,-2.4248109873257997,0.17245050535293371,0.6295442,-2.611535201302594,1,115,106,15.505551,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,0.11325576673880841,0.53948903,-2.6033628222608955,0.09633045565064095,0.25005054,-2.527785552671893,0.10136343505101536,0.7193414,-2.749567034504331,1,52,107,4.7722535,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,0.04949691602528703,0.20851868,-2.2947709094150417,0.03532614152887504,0.03152258,-2.3426293594340075,0.02709976102121081,0.17666018,-2.1440116706194594,1,6,108,2.7802885,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,0.20150403027695352,0.3452797,-2.576680215370857,0.16049179921110399,0.11076126,-2.530364849109228,0.17973709881154176,0.55275106,-2.6696058815753076,1,103,109,17.927635,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,0.0863468803560933,0.5838578,-2.926579526177903,0.08046916652349956,0.30331832,-2.9208469763388676,0.10685036174612063,0.7079958,-2.9427555190408143,1,175,110,31.199507,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,0.11602133805807797,0.5293707,-2.6013675471050934,0.09861008333316552,0.23446019,-2.450162733164965,0.10497560513484172,0.72689253,-2.758630525041125,1,91,111,6.0918946,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,0.04031717392722456,0.5595996,-2.9624888816957924,0.0368749976738026,0.30411437,-2.9364381201346226,0.04448447623784412,0.71955496,-2.8332883723766247,1,130,112,3.0283613,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,0.09288774371976037,0.63473535,-2.9832353014781114,0.09436892961246195,0.3517455,-3.01465331733131,0.06377892214792356,0.7940008,-3.012667149741299,1,39,113,5.506481,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,0.03844793088302418,0.16495232,-2.1100781794242964,0.022950592492658982,0.018815953,-2.0290246353046646,0.03149954136361654,0.30370125,-1.9461170224815263,1,171,114,1.8543341,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,0.16418652532418693,0.3720418,-2.4573841677726995,0.12218906472846239,0.152021,-2.497673066948171,0.15360008622082189,0.543786,-2.5296123713359635,1,36,115,1.3678783,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,0.08133050986194297,0.5759443,-2.684041007512369,0.0629191635962475,0.28560585,-2.6968427952816603,0.06422338673959865,0.760488,-2.639623136765139,1,656,116,45.1225,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,0.11426856521604661,0.36842948,-2.819520212211479,0.09176525885241267,0.15282305,-2.9375119427020975,0.10508196376126329,0.49976495,-2.9516901753307705,1,58,117,2.7346559,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,0.06908023394671513,0.6591258,-3.0880244200690234,0.06405932924824356,0.36351398,-3.081043437138484,0.049039625623243835,0.8462604,2.978382936379568,1,956,118,20.58335,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,0.08665031503724324,0.631121,-2.7690214687423436,0.07870690770183207,0.32412168,-2.7814287838442926,0.051032021255973864,0.84374505,-2.713534806410137,1,548,119,28.10766,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,0.06754273114709596,0.63192,2.887221305308211,0.05968877470310461,0.36033383,2.741578342800727,0.10012615821509327,0.77517277,3.1195054280604153,1,214,120,29.834785,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.14120012848667468,0.54436344,-2.5661591153002616,0.12364769453283382,0.24260415,-2.4518262460709224,0.12329676948970655,0.75547147,-2.7085990315725055,1,93,121,6.815514,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,0.18889612358693544,0.4062824,-2.66345367177692,0.1467044682008162,0.14962804,-2.612293996577324,0.14479372325836173,0.66937345,-2.776757949110476,1,538,122,47.53455,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.08006501085271156,0.5072435,-2.681613459348214,0.06197927439695826,0.24570975,-2.671084727910625,0.07523621054485097,0.6329267,-2.6831243067782267,1,45,123,9.026991,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,0.035333772899418754,0.23665528,-2.605117425588066,0.02022552765368727,0.08782241,-2.6879474707586395,0.013567208947076557,0.20718186,1.156399619239762,1,10,124,8.436573,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,0.2074763423643733,0.29228446,-2.6012114729585836,0.1584996273115045,0.07473883,-2.5545649583223087,0.16699361134446614,0.5064517,-2.7121487519486758,1,84,125,17.555233,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,0.06511548886725897,0.6299021,-2.936535198561079,0.05644610375879451,0.33424446,-2.9484984379224346,0.0614392436962808,0.7949555,-2.8905057919698063,1,103,126,14.909984,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.07689217597870748,0.29344922,-3.085494485779474,0.054381600385927514,0.12277213,-2.9720095162562967,0.07950932236205026,0.46885854,-3.06827659288764,1,100,127,6.8352413,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,0.08448042123542343,0.6278822,-2.933732483622736,0.07528389179540623,0.31182075,-2.929171457575104,0.045248035847738025,0.8690052,-2.9469230751625,1,841,128,33.773243,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,0.19296515002464337,0.34413362,-2.4847654565009636,0.15161946617805222,0.13268296,-2.5141362599485158,0.17220905678838247,0.52102596,-2.575836207957568,1,124,129,10.126432,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.024334271206185323,0.65813863,2.3533152055233275,0.026224730970681575,0.3586206,1.9564860447013708,0.029247569974107813,0.81076515,2.248652349848027,1,689,130,46.478935,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,0.11050270398647352,0.45393887,-2.9373990342214706,0.08838823148724503,0.20357886,-2.8622567014977576,0.12330818202962017,0.61274827,-2.987620117743021,1,52,131,11.518169,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,0.07945881099982506,0.5188846,-2.872204356010967,0.062665735207197,0.26845613,-2.944705962638708,0.07902614886370433,0.6744584,-3.0220716754685224,1,115,132,15.565512,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,0.16427974168223808,0.50703716,-2.4184622349633167,0.13141651977391725,0.22228241,-2.373940689792185,0.1261832677173346,0.70931816,-2.5050596602822583,1,899,133,27.438364,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,0.05847030058734795,0.44399327,2.7348945233160222,0.040093990822919194,0.21359354,2.7485554514829063,0.08582493038968834,0.59994006,2.7215338853449333,1,42,134,1.3679821,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,0.050278523885404706,0.6535994,-2.752643601781672,0.05740195109001076,0.3661438,3.0331271378597457,0.04387041487896062,0.83458614,-2.6769367191048206,1,289,135,26.55816,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.10740944019359662,0.48598468,-2.5963203569327034,0.08941385524207109,0.23515931,-2.6709148570620598,0.10271145939203673,0.5976944,-2.449799189509755,1,149,136,22.625914,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.07188971392383901,0.53119123,-2.600133196347645,0.052467611195388696,0.25179097,-2.759013177946852,0.07068762576997305,0.70482594,-2.69686052045771,1,75,137,2.2164183,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,0.02982275551594373,0.43123764,2.396192354420335,0.0259624799454513,0.19554852,2.6228639842498866,0.024313597426940167,0.6359826,1.7086343076062194,1,238,138,8.2036085,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.09068018428478633,0.48433435,3.121179789038296,0.07432655339787393,0.22570331,3.0981401158943638,0.07787672834718166,0.659063,3.0803841397222422,1,214,139,2.217519,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,0.05267929361746678,0.15232755,-2.5322358122547532,0.03430317228360465,0.024249917,-2.5330024300849288,0.04642578470336989,0.29454646,3.066507745138267,1,80,140,5.349087,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,0.13434456359087488,0.603424,-3.0482213035590147,0.120053162968549,0.32316455,-2.981869945937882,0.11711684377708213,0.7769144,3.1043466602439924,1,110,141,26.869755,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.18785724659926656,0.5073165,-2.651751606200187,0.15368098758367837,0.21955197,-2.59002272651665,0.144550046613979,0.7196532,-2.7080745075300676,1,474,142,48.175316,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.14461722713198144,0.50874436,-2.8797337484648766,0.11845255658258412,0.24602056,-2.861995316049906,0.12209083242759683,0.7011157,-2.9412172425566823,1,76,143,6.1188707,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,0.061870069366971904,0.6463545,-3.025876530250819,0.06276601845546265,0.339577,-3.0323712528047286,0.03656488602866939,0.84192735,-2.9569952227918685,1,576,144,14.552589,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,0.014554145188299564,0.62794095,-3.0611815689590385,0.01931007073848688,0.34237015,2.7227294048350488,0.022341429498174796,0.78761363,-3.050617238440271,1,305,145,16.690393,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,0.12408359375693244,0.51798296,-2.490468958877027,0.10504555990622215,0.24254516,-2.4274685742217423,0.092767116886669,0.7022765,-2.6005661919271303,1,75,146,10.945556,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,0.05483769400904934,0.56523424,2.97947733543629,0.04563462603801455,0.31408992,2.90433538063293,0.04239863402519361,0.66852957,2.470936715180672,1,122,147,31.596561,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.062292570776456065,0.5875265,-3.0719401471941326,0.050157074525904365,0.30281028,-3.1361823855018462,0.06098808260350812,0.76142424,-2.906332200964409,1,87,148,6.2369413,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.09027974765375321,0.72199553,2.956356861696279,0.11389694220577441,0.43776417,2.9191399135587086,0.05912666738042912,0.8489082,2.985403563104469,1,376,149,17.358597,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.0956309928036191,0.4304005,-2.84630691906288,0.07765119043122601,0.19772226,-2.9474489349149056,0.09482279940401633,0.5914346,-2.894630849945817,1,64,150,16.680386,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,0.15550117582701461,0.35905072,-2.7045125946961166,0.11997093927362107,0.14081311,-2.6742408034259237,0.1406895925894845,0.50213605,-2.8320933573429987,1,65,151,5.896499,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,0.07790272207841831,0.66953,-2.6172134505724087,0.06606707670643197,0.38347802,-2.574108127018091,0.08250204812237331,0.7873986,-2.719155555643008,1,68,152,7.2498913,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,0.15266884483681847,0.5151546,-2.680582090519409,0.12771730474679938,0.21506311,-2.649855536539096,0.12767897982335283,0.73784834,-2.7745295433881116,1,106,153,9.176052,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,0.10656599026329289,0.52509534,-2.9243086244524377,0.08654965822266603,0.2526023,-2.9413314242741446,0.09609917188913941,0.7081453,-3.0130690369720887,1,368,154,16.775564,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.06818836631482002,0.23879486,-2.8463774472881322,0.05071464732477081,0.0865016,-2.7524555960289705,0.06556851642137156,0.4435663,-3.030894349654651,1,398,155,2.2182431,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,0.11291545146807533,0.46982732,-2.7017546716000425,0.09614851232094493,0.21202908,-2.649146882425104,0.0893063133859876,0.63520306,-2.7350456995853856,1,368,156,6.0962768,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,0.047457864541545006,0.205506,3.0216742853825522,0.02982061580175275,0.060140174,2.9947402569657844,0.03909958163483987,0.35844946,3.111471812520811,1,60,157,7.4456043,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,0.05147005055819644,0.62057894,-2.691014131069974,0.05142557048157052,0.34302652,-2.8351875615375453,0.04080013297484835,0.7611958,-2.3960235687005413,1,55,158,23.444674,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,0.07760497226259852,0.52391225,2.6116008612454222,0.07792484836513805,0.2719345,2.429873770404025,0.047021917498035797,0.6693947,2.5007930535061744,1,981,159,36.04714,"{""type"":""MultiPoint"",""coordinates"":[]}"
