ptid,cls,NDRE_fstd1,NDRE_fstd2,NDRE_fstd4,NDVI_fstd2,NDVI_fstd4,glcm2_contrast,glcm2_ent,glcm2_idm,glcm2_var,glcm4_contrast,glcm4_ent,VH,VH_fstd2,L_HH,L_HV,L_HHHV,L_HV_fstd2
89,1,0.026720857648113768,0.044612224704638215,0.08282199420126293,0.06271479408891117,0.13013386050788409,62.47500000000001,3.4689610845150334,0.1693280452081215,39.81873046875171,63.49001736111113,4.5228069960019255,-16.420923317422293,0.7775766809534452,-2.829699847370904,-10.085661212607931,7.255961365237027,1.4336997890198564
90,1,0.05510202293938022,0.0738160423040091,0.09235206765104641,0.10155951560271591,0.14710482030729785,96.34687500000001,3.5404842344895853,0.1258229475688744,68.18002929687373,93.8203125,4.7837262694184615,-12.869593620599051,1.1099317136938782,-9.561739751168261,-12.086437004159492,2.5246972529912313,1.6706531401043365
91,1,0.004669074305628968,0.014334680959215433,0.02661631577873855,0.018068631988982817,0.04211289890255718,6.5875,2.893081973794218,0.40712363947658065,4.671718749998945,11.229600694444443,4.050441602876605,-14.024186765235996,1.4587516104192726,-7.951347814770514,-11.105521071805072,3.1541732570345573,2.2719752040184806
92,1,0.06884568068281272,0.09756676027558953,0.09241342148600527,0.14477167542727637,0.14003184497041096,89.940625,3.438678242344843,0.1552267418476613,75.16186523437045,63.49522569444446,4.596665738731835,-13.950488694753938,1.3421323053529042,-2.200619462650792,-13.069709626045096,10.869090163394304,2.682814277572224
93,1,0.006045729856352046,0.012889032175244146,0.012278716407265293,0.0059740127587160595,0.016963018479826626,1.9312500000000001,2.4167015275551185,0.5671634615384615,1.3802734374994543,4.358072916666666,3.3452946440082014,-19.2459827437258,0.3165390943464567,-8.14078659571696,-8.34730064921608,0.2065140534991201,1.5173627542771924
94,1,0.05037195148956169,0.07314739413401186,0.07194428721075828,0.0796217641653414,0.08530768304740997,63.484375,3.453840836919592,0.1657110829634385,54.738974609373145,80.30772569444444,4.644774270901898,-15.713307624660189,0.5439262886208442,-19.612390093761007,-26.223018185254894,6.610628091493886,4.217480429452641
95,1,0.08137432161198868,0.11296808822736581,0.11273053132275113,0.14853840210643807,0.15904151609812517,100.96874999999999,3.4949964507653393,0.11599101917543767,116.63271484374854,88.1796875,4.655342302219658,-16.086935688013526,0.5571349146683908,-5.428415238755619,-12.937811266572623,7.509396027817004,1.9400786928506604
96,1,0.054964858966012,0.06325236082862375,0.059939079969764955,0.11693699560186602,0.09194382642831636,62.603125,3.4971625357045886,0.15068355302811381,44.59979492187085,33.15494791666667,4.437948903179874,-12.637100366019318,0.5439274401983988,-3.52267100329243,-12.685171666612703,9.162500663320273,1.5279602526224179
97,1,0.06785739327453844,0.07488194279912874,0.07714618943496333,0.11148463442625944,0.09696980385059845,44.706250000000004,3.5686433386998333,0.1483073451506586,54.26835937499618,29.925781250000007,4.606168827203119,-14.310727765738964,0.7648365842959115,-12.012576953336463,-16.065118907903027,4.052541954566564,1.758607124780233
98,1,0.041421816321867304,0.041185539985184476,0.03731993486088689,0.05415835338989526,0.050613328108819786,17.28125,3.492830365826089,0.2629772274045592,13.15527343749909,16.732204861111114,4.448835868104501,-11.031214748149079,2.644022871275681,-6.6341621840000755,-10.76341041003252,4.129248226032445,1.746924987993841
99,1,0.044973463305150126,0.06318368123938464,0.0884543065039747,0.09585256032042115,0.12640452996384285,59.159375,3.423515647770094,0.1439252732574085,52.21956054687598,84.90017361111111,4.758983227820063,-16.102243419785744,1.617789339337593,-9.260128674706436,-12.606064656802943,3.3459359820965062,1.7635057812006372
100,1,0.0777004189805796,0.07989929344914673,0.10330350995904215,0.11847113337781247,0.15859933209919944,126.553125,3.5491485742465843,0.09793255179335061,74.14069335937438,98.93619791666667,4.795158384375615,-16.278328639334955,1.8256388362707567,-3.762090526642993,-14.20703140873053,10.444940882087536,3.3591124139626967
101,1,0.010199372709153665,0.028476819124864463,0.05965517078908893,0.0423749996423059,0.0943623735645055,16.39375,3.2593817798977858,0.2677066209654086,16.816699218748,42.384982638888886,4.652665144812602,-15.983423299941865,0.9016070977408179,-5.778875108462529,-10.085661212607931,4.306786104145402,1.6222319603709323
102,1,0.027512897096617993,0.03672956907065237,0.05429513355607689,0.047394936081947905,0.07148772636562958,16.59375,3.464671261615841,0.21186029411764704,16.153652343743488,17.0390625,4.535367073021144,-12.06984633565936,1.2498000251501529,-10.805977952412007,-14.617413845160485,3.8114358927484773,2.300600817915265
103,1,0.029676902119856526,0.039234276791222496,0.06796177803043707,0.050215223953707616,0.07891129541121178,45.63125,3.3585330995925995,0.21973590121905812,24.083105468752365,39.66883680555555,4.455141852794172,-13.717625066574865,0.8228977926470572,-4.188674270198192,-11.463962083421748,7.2752878132235566,1.4432615707285514
104,1,0.03378034108750313,0.06823529953403626,0.12136467057019626,0.07193323941205665,0.13140602779438862,56.62187499999999,3.4690034314943405,0.17361783499346856,73.68862304687627,40.75477430555555,4.497398801246854,-15.426755392705424,1.1522852437014879,-6.647370656189693,-11.961246092703249,5.313875436513555,1.5485293989421742
105,1,0.13036550484591408,0.13327802626859261,0.12346552129554544,0.19013526785196402,0.18136633987018105,136.059375,3.529653809793336,0.09530082491772413,188.70209960937245,81.27170138888887,4.776744853566501,-14.65471967461908,1.5137939188360712,-3.8287223355606557,-12.656082041000516,8.82735970543986,0.8716095833240454
106,1,0.04851946983619202,0.06823848117379398,0.05893890576925672,0.10484197728970587,0.09373270878498262,70.60625,3.447342582101843,0.17105177719239967,52.11964843749956,27.717881944444443,4.25748887688676,-11.706381910568734,1.1474354178817185,-5.405470067208455,-13.740067759438872,8.334597692230417,1.5123948700852066
107,1,0.023879478816265873,0.053075034034076055,0.07014128519957842,0.06530304708388572,0.0901730405036743,34.971875000000004,3.3048695636220318,0.24946467942331585,38.21709960938006,28.670138888888893,4.431721413430817,-14.269864262813972,0.8726566593747327,-5.132533395079506,-11.187621035868446,6.0550876407889405,2.530702420581154
108,1,0.012399699010371735,0.04252886274351312,0.14828932811542306,0.05161554364331436,0.20363183738692364,72.365625,3.2467891638143502,0.21556714074878175,72.68030273437353,87.48003472222224,4.695316252817726,-10.850084776709993,3.7147791314315706,-8.104755258688442,-2.409077991525038,-5.695677267163404,8.744719715146372
109,1,0.08463236438187363,0.11293018732172415,0.1526367973357783,0.17918758867310883,0.22503537708078528,91.1625,3.4884558489682815,0.12548013347441545,159.6134179687515,89.16927083333334,4.562947558021666,-13.90243538684832,1.6238421444993416,-10.032799780381367,-14.499102508972229,4.466302728590861,2.233454292921635
110,1,0.014402939515037103,0.0314878419134246,0.03260153156557507,0.035312582611318255,0.033306466811276025,16.1625,3.315169053828295,0.23891378852641404,11.176308593753674,17.619791666666668,4.168138953460272,-9.404019337290821,0.31948102446976695,-5.192697571037513,-10.356930329787346,5.164232758749833,1.741005373515597
111,1,0.041337465336507416,0.035855602165875806,0.03627082375004144,0.0542471322934484,0.05874349451706091,23.203125,3.3416930075892783,0.2704253496787587,12.720537109375982,20.439670138888893,4.133052670577436,-14.086595553608522,0.9070387029805131,-16.14759914893304,-16.24682217947715,0.09922303054410975,1.8539023084580268
112,1,0.07465627062870467,0.09667101961274127,0.10689662709858373,0.13376783778463325,0.14826296502023603,142.315625,3.5079929604008377,0.09902083841254318,89.07545898437729,106.88671875,4.774025484342632,-14.46190861827465,1.4250088220986126,-4.0866900113573195,-10.609785583230021,6.523095571872702,1.0511627538060442
113,1,0.03577282144328684,0.046573203662999905,0.06436653454545024,0.06428741320223696,0.08512326747059121,37.665625000000006,3.5058268754615884,0.14188340331849603,25.863193359375146,25.258680555555557,4.430962049704713,-15.648263239774176,1.3660937397992674,-5.134754282240166,-10.316502564747992,5.181748282507826,1.7650535368691234
114,1,0.08217863792463308,0.10899620648012767,0.12071993575285746,0.15770166269120722,0.17293742213533794,88.196875,3.520989470036337,0.11651905859699667,129.32006835937455,141.31293402777777,4.814037886692663,-9.911538121809738,2.0665664805423853,1.1860099031941047,-8.87418085482473,10.060190758018834,4.2209340134892575
115,1,0.021991074054160967,0.019330241905136627,0.052684273050263596,0.04000117721856728,0.0709172643070272,27.0375,3.4451764971625924,0.19017227977667484,16.111777343745416,32.63671874999999,4.612572078893794,-12.648151346234904,1.4498603669605956,-4.831372020679879,-14.200721281581906,9.369349260902027,1.3039931858513498
116,1,0.10224751474602198,0.1126533545230676,0.08367346574303366,0.1682100427178033,0.1195524743949356,173.175,3.5036607905223383,0.1425172831747369,116.39912109375473,60.70442708333333,4.456041418097145,-25.36284225085858,2.2648707241759003,-6.930857687031718,-5.479108995078093,-1.4517486919536253,2.104588691614869
117,1,0.06822745977781186,0.09448338348191054,0.1313467146938478,0.1435254595735614,0.1893763217096909,108.984375,3.527487724854087,0.10471189928043367,130.73331054687378,101.07378472222221,4.813147114351116,-15.459610505940864,0.7765484920887983,-2.8152325806306635,-16.88867372969392,14.073441149063257,1.949017169736416
118,1,0.015406136956004074,0.018120927334596734,0.023993594637975228,0.011506525549240485,0.01645501608035221,8.24375,3.1613346761622494,0.37249708022502137,4.612480468749709,7.99392361111111,3.9171441905353444,-17.731503265446555,1.369387069002887,-5.680163997474494,-7.793058429401867,2.112894431927373,1.791921783343743
119,1,0.01342470935494684,0.015907402294048086,0.016962484364197714,0.00959363882101564,0.010973548620245263,4.79375,2.9625237327881346,0.36896776018099553,2.8173242187504,3.665798611111111,3.530788001163221,-17.492505021035598,0.4694648999711576,-5.737113074946649,-8.43617202820107,2.699058953254422,1.7242876542753562
120,1,0.05587531406493635,0.07031436102915925,0.08786773954880553,0.08421840427343567,0.11540514122497783,35.690625000000004,3.5144912152185874,0.21615666724224838,61.966357421878456,27.99262152777778,4.390334708999781,-11.596319990794699,1.9959417217151731,-3.0391747127314375,-12.393444204438282,9.354269491706845,1.4848457856274613
121,1,0.017872904187321657,0.020352176794372675,0.01920699489927797,0.016265051539791048,0.016247554872524234,5.6,3.198200467108805,0.40349578084872206,4.3884960937512005,8.263888888888888,3.7949053133066086,-13.010106781398928,1.654499720378545,-4.30902104667706,-12.664005918367508,8.354984871690448,2.2406980262213003
122,1,0.08080607771168612,0.09428839461358968,0.09247984131791229,0.14263157758994469,0.14363997122642314,92.29374999999999,3.542650319428835,0.1009705543375326,87.9217968749972,70.94921875,4.712641314680745,-25.26984800891404,3.2534594822683323,-8.132940971808878,-10.350854156305516,2.2179131844966378,2.905658140296537
123,1,0.07224160717618773,0.08009155896158542,0.0799239709285037,0.08656304044641214,0.09039817468716126,67.50937499999999,3.4906642808868393,0.16961873755276038,68.85745117187525,42.70833333333333,4.688334836965764,-15.282947291078802,0.7978804532421657,-5.703847419477057,-15.549123984818593,9.845276565341536,1.963150996588846
124,1,0.12955603905694693,0.1694501998967136,0.22525051184168174,0.23840821356397335,0.3278148964560443,178.32500000000002,3.5079929604008377,0.14784806814580514,371.0139648437498,100.57899305555554,4.695242511916337,-20.650438679446154,0.6272024705446073,-5.691997636413973,-11.804260635988868,6.112262999574895,3.9668925214788464
125,1,0.06944240103621042,0.07806534306559793,0.08115462554468908,0.13522906976085083,0.12954912756640277,97.74375,3.438678242344843,0.09879476430225934,56.09929687499971,90.2504340277778,4.579805163332561,-17.17260755788921,0.9998430163290559,-9.662155778669273,-11.530963559290285,1.8688077806210117,1.3262024920840798
126,1,0.01359171014982693,0.023749598279036003,0.022126338505634915,0.03027661405202854,0.023569067475277372,5.878125,3.198200467108805,0.4076248547755901,4.612919921873981,8.45659722222222,4.128458886150186,-11.855954339478366,1.4955974706534685,-8.980736436809025,-11.671250156098594,2.6905137192895694,2.0345936101881885
127,1,0.08312408124077512,0.09710013263931708,0.11206165327581336,0.15142352398642098,0.16947577052150437,135.36249999999998,3.557812914003584,0.08515396121065773,110.70898437500409,81.60590277777779,4.756638444628032,-13.785460560723005,1.8554088398211257,-2.610196740049844,-14.216505203130623,11.60630846308078,2.1973036981733802
128,1,0.023040553161759236,0.021770042596846718,0.020199899806192873,0.012665762928225393,0.013337870529036334,5.90625,3.096840715495434,0.38326258101993393,4.566777343745343,3.8815104166666665,3.7639378458076953,-19.218441286722236,1.4043134135573134,-1.1175680831887718,-6.6911016751130035,5.573533591924232,2.056189001622643
129,1,0.13997971184331867,0.15856656433252653,0.12221186472304364,0.24313477199692388,0.18791022419058145,187.140625,3.5686433386998333,0.09392791305802713,210.33295898437518,89.3515625,4.634999744924679,-13.250474273545004,1.0947250809232076,-8.775669513578208,-12.619199227033107,3.843529713454899,2.0571237699602785
130,1,0.028204897208228538,0.0250183006639906,0.03043459578539045,0.020324247027795114,0.026994091492023264,11.15625,3.313045315868353,0.27779637151498704,7.089648437498909,8.804253472222221,4.104535508571118,-22.41351424527536,2.1620307834710792,-16.927440472322203,-15.291449703897385,-1.6359907684248185,2.9005004072002913
131,1,0.03316278525671855,0.04724483367809654,0.07814499411424634,0.07636707678215106,0.1238719837954207,64.203125,3.5318198947325854,0.10672580218683864,43.00858398437413,52.957899305555564,4.733535347434857,-13.694434744002825,1.8880470334943302,-4.442331793385861,-12.236068433010914,7.7937366396250525,1.826947272209821
132,1,0.07036061870082908,0.10579213669460287,0.19257499393745017,0.14588849156474185,0.2726430288036237,259.271875,3.5686433386998333,0.07261115394161108,201.4044824218763,158.02690972222217,4.821570778003755,-15.08922273246067,1.5440701095462344,-7.787027608372881,-15.252203473225421,7.46517586485254,2.6595698482213375
133,1,0.05358230122037588,0.06630951910822842,0.05488645900141525,0.08653750097738137,0.06388523109842255,63.04375,3.4603390917373416,0.19457906575351325,42.799824218747744,26.87065972222222,4.174859630238565,-12.054777200726218,1.7776153796051153,-2.834811700174498,-8.568733632850382,5.733921932675884,0.8761228608085696
134,1,0.07695878265639525,0.09886264071986876,0.13708393167745467,0.13078159780891044,0.1928540343059287,87.328125,3.510159045340088,0.13244571195320337,127.57608398437606,146.8042534722222,4.824340362029396,-13.523055882253198,1.096922513329914,-6.512275953624524,-5.607153106968113,-0.9051228466564112,4.098287523695145
135,1,0.02110075657941347,0.08067326773634265,0.20378722793880238,0.09689345040844984,0.28969473606763424,107.91250000000001,3.3368722502001007,0.26347708914729473,155.9421874999989,117.37109374999999,4.401411281200806,-10.84227896614145,1.6947882207030285,-5.864214224933676,-13.139208233646968,7.274994008713293,1.1545152972808606
136,1,0.09116336205401107,0.11846837746340179,0.11990359052481439,0.17263245039820174,0.18049813068620052,137.503125,3.5209894700363367,0.1599227590699075,164.70026367187802,77.87239583333333,4.6058070453635755,-12.699421286927077,1.2527553028387202,-9.337257370339856,-12.108718050079133,2.7714606797392776,2.2161294186989626
137,1,0.015855911529176616,0.02631162891825289,0.046462739518185796,0.033460643925928624,0.06603826463772168,13.556249999999999,3.1851616104939975,0.2995162117604461,13.408437500001128,18.71744791666667,4.434535417076517,-14.279889259117908,0.5617044696031822,-5.362040528539765,-12.538083234948644,7.176042706408879,1.0715407849520342
